City,Locality,Property Type,Price,Furnishing Status,Number of Rooms,Number of Bathroom,Balcony,Clubhouse,Swimming Pool,"""Kids Play Areas""",Parking,Area (Sq.Ft.),State,Area Type
Ahmedabad,Makarba,Residential,13000000.0,Unfurnished,3,3.0,"Connected,Individual",0,0,0,3,1915.0,Gujarat,Built-up Area
Ahmedabad,SarkheJ- Okaf,Residential,303300000.0,Unfurnished,3,3.0,Connected,0,0,0,0,46800.0,Gujarat,Plot Area
Ahmedabad,Motera,Residential,16800000.0,Furnished,4,4.0,Individual,0,0,0,2,3915.0,Gujarat,Built-up Area
Ahmedabad,Prahlad Nagar,Residential,100000000.0,Furnished,6,3.0,Connected,0,0,0,3,4860.0,Gujarat,Plot Area
Ahmedabad,Sp Ring Road,Residential,52500000.0,Unfurnished,3,3.0,Connected,1,1,1,0,4725.0,Gujarat,Plot Area
Ahmedabad,Chenpur,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,0,63000.0,Gujarat,Plot Area
Ahmedabad,Sindhubhavan,Residential,275000000.0,Furnished,4,4.0,Connected,0,0,0,5,16659.0,Gujarat,Plot Area
Ahmedabad,Ghuma,Residential,266800000.0,Unfurnished,3,3.0,Connected,0,0,0,0,41157.0,Gujarat,Plot Area
Ahmedabad,Thaltej,Residential,178200000.0,Unfurnished,3,3.0,Connected,0,0,0,0,6975.0,Gujarat,Plot Area
Ahmedabad,Piplaj,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,0,9000.0,Gujarat,Plot Area
Ahmedabad,Ambli,Residential,7200000.0,Unfurnished,3,3.0,Connected,1,0,1,2,1800.0,Gujarat,Saleable Area
Ahmedabad,Science City,Residential,27500000.0,Unfurnished,4,4.0,Connected,0,0,1,2,4500.0,Gujarat,Saleable Area
Ahmedabad,Ambli Road,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,0,43200.0,Gujarat,Plot Area
Ahmedabad,Chanakyapuri,Residential,23500000.0,Furnished,4,4.0,Connected,0,0,0,4,3065.0,Gujarat,Built-up Area
Ahmedabad,Hebatpur,Residential,440000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,36000.0,Gujarat,Plot Area
Ahmedabad,Ambawadi,Residential,12000000.0,Unfurnished,4,3.0,Connected,0,0,0,2,2205.0,Gujarat,Built-up Area
Ahmedabad,Ahmedabad Cantonment,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,0,1400.0,Gujarat,Plot Area
Ahmedabad,Vastrapur,Residential,220000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,8100.0,Gujarat,Plot Area
Ahmedabad,Chandkheda,Residential,3750000.0,Semi-Furnished,2,2.0,Room-attached,0,0,0,2,945.0,Gujarat,Built-up Area
Ahmedabad,Ambawadi,Residential,6500000.0,Furnished,2,2.0,Connected,0,0,0,1,810.0,Gujarat,Built-up Area
Ahmedabad,Manipur,Residential,159640643.0,Unfurnished,3,3.0,Connected,0,0,0,0,1200.0,Gujarat,Plot Area
Ahmedabad,S G Highway,Residential,1650000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,49500.0,Gujarat,Plot Area
Ahmedabad,Prahlad Nagar,Residential,55000000.0,Furnished,5,4.0,Connected,0,0,0,5,3060.0,Gujarat,Plot Area
Ahmedabad,Bopal,Residential,5500000.0,Furnished,3,2.0,Connected,0,0,0,1,1285.0,Gujarat,Saleable Area
Ahmedabad,Bodakdev,Residential,120000000.0,Furnished,6,4.0,Connected,0,0,0,3,10800.0,Gujarat,Carpet Area
Ahmedabad,Kolat,Residential,159640643.0,Unfurnished,3,3.0,Connected,0,0,0,0,20358.0,Gujarat,Plot Area
Ahmedabad,Bopal,Residential,18200000.0,Unfurnished,3,3.0,Connected,1,1,1,0,4689.0,Gujarat,Plot Area
Ahmedabad,Gota,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,0,56169.0,Gujarat,Plot Area
Ahmedabad,Bodakdev,Residential,26100000.0,Unfurnished,3,4.0,Individual,0,1,1,4,3492.0,Gujarat,Saleable Area
Ahmedabad,Satellite,Residential,159640643.0,Unfurnished,3,3.0,Connected,0,0,0,0,4500.0,Gujarat,Plot Area
Ahmedabad,Sanand,Residential,159640643.0,Unfurnished,3,3.0,Connected,0,0,0,0,8298.0,Gujarat,Plot Area
Ahmedabad,Racharda,Residential,74200000.0,Unfurnished,3,3.0,Connected,0,0,0,0,24300.0,Gujarat,Plot Area
Ahmedabad,Ranip,Residential,25000000.0,Furnished,4,3.0,Connected,0,0,0,3,2340.0,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,527000.0,Unfurnished,3,3.0,Connected,1,1,1,0,860.0,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,1600000.0,Unfurnished,3,3.0,Connected,0,0,1,0,2250.0,Gujarat,Plot Area
Ahmedabad,Vasna,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,0,23256.0,Gujarat,Plot Area
Ahmedabad,Shilaj,Residential,9900000.0,Furnished,3,3.0,Individual,0,0,0,1,1500.0,Gujarat,Saleable Area
Ahmedabad,Ellis Bridge,Residential,14600000.0,Unfurnished,3,3.0,Connected,0,0,0,4,2250.0,Gujarat,Built-up Area
Ahmedabad,Dhandhuka,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,0,10450.0,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,650000.0,Unfurnished,3,3.0,Connected,0,0,0,0,900.0,Gujarat,Plot Area
Ahmedabad,Anand Nagar,Residential,8500000.0,Unfurnished,3,2.0,Room-attached,0,0,0,0,1350.0,Gujarat,Saleable Area
Ahmedabad,Naranpura,Residential,14000000.0,Furnished,4,4.0,Connected,0,0,0,2,1800.0,Gujarat,Built-up Area
Ahmedabad,Wapa,Residential,7600000.0,Unfurnished,4,4.0,Room-attached,1,1,1,3,1900.0,Gujarat,Saleable Area
Ahmedabad,Nikol,Residential,4671000.0,Unfurnished,2,2.0,Connected,0,0,0,2,1206.0,Gujarat,Built-up Area
Ahmedabad,Satellite,Residential,11000000.0,Furnished,3,3.0,"Connected,Room-attached",0,0,0,2,1600.0,Gujarat,Built-up Area
Ahmedabad,Sanand,Residential,2200000.0,Unfurnished,3,3.0,Connected,0,0,0,0,4950.0,Gujarat,Plot Area
Ahmedabad,Sindhubhavan,Residential,9700000.0,Unfurnished,3,3.0,Connected,0,0,0,3,1760.0,Gujarat,Built-up Area
Ahmedabad,Dholera,Residential,3100000.0,Unfurnished,3,3.0,Connected,0,0,0,0,500.0,Gujarat,Plot Area
Ahmedabad,Shantigram,Residential,110000000.0,Unfurnished,4,4.0,Connected,0,0,0,4,7074.0,Gujarat,Plot Area
Ahmedabad,Gota,Residential,35000000.0,Unfurnished,3,2.0,Individual,0,0,1,0,2466.0,Gujarat,Built-up Area
Ahmedabad,Nikol,Residential,8000000.0,Furnished,3,3.0,"Individual,Room-attached",0,0,0,1,1935.0,Gujarat,Built-up Area
Ahmedabad,Sarkhej,Residential,700000.0,Semi-Furnished,3,2.0,Connected,0,0,0,1,1160.0,Gujarat,Carpet Area
Ahmedabad,Palodia,Residential,52500000.0,Unfurnished,4,4.0,Connected,1,0,1,3,490.0,Gujarat,Built-up Area
Ahmedabad,Vithalapur,Residential,159640643.0,Furnished,1,1.0,"Connected,Individual,Room-attached",0,0,0,4,650.0,Gujarat,Built-up Area
Ahmedabad,Khoraj,Residential,50000000.0,Semi-Furnished,4,4.0,Connected,0,0,0,3,6165.0,Gujarat,Built-up Area
Ahmedabad,New Ranip,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,1,295.0,Gujarat,Built-up Area
Ahmedabad,Moraiya,Residential,6300000.0,Unfurnished,3,3.0,Connected,0,1,1,0,8370.0,Gujarat,Plot Area
Ahmedabad,C G Road,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,2,2650.0,Gujarat,Built-up Area
Ahmedabad,Naroda,Residential,4950000.0,Unfurnished,2,2.0,Connected,0,0,1,2,1287.0,Gujarat,Built-up Area
Ahmedabad,Kheda,Residential,20000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,23256.0,Gujarat,Plot Area
Ahmedabad,Bopal,Residential,21500000.0,Unfurnished,3,3.0,Connected,0,0,0,0,2934.0,Gujarat,Plot Area
Ahmedabad,Vastral,Residential,3450000.0,Unfurnished,2,2.0,"Connected,Individual",0,0,0,2,1100.0,Gujarat,Built-up Area
Ahmedabad,Vejalpur,Residential,5000000.0,Semi-Furnished,2,2.0,Connected,0,0,0,3,604.0,Gujarat,Saleable Area
Ahmedabad,Mani Nagar,Residential,3000000.0,Furnished,1,1.0,Individual,0,0,0,3,700.0,Gujarat,Built-up Area
Ahmedabad,Science City,Residential,159640643.0,Furnished,4,5.0,"Connected,Individual",0,0,0,3,4275.0,Gujarat,Built-up Area
Ahmedabad,Navrangpura,Residential,29500000.0,Unfurnished,4,4.0,Connected,0,0,0,3,2820.0,Gujarat,Built-up Area
Ahmedabad,Vastral,Residential,3500000.0,Furnished,2,2.0,Connected,0,0,0,2,990.0,Gujarat,Carpet Area
Ahmedabad,Ghuma,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,0,900.0,Gujarat,Built-up Area
Ahmedabad,Ellis Bridge,Commercial,0.0,Furnished,0,0.0,Connected,0,0,0,2,245.0,Gujarat,Built-up Area
Ahmedabad,Gota,Residential,3500000.0,Furnished,1,1.0,Connected,0,0,0,2,3500.0,Gujarat,Saleable Area
Ahmedabad,Chandkheda,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,0,250.0,Gujarat,Built-up Area
Ahmedabad,Khodiyar,Residential,2000000.0,Semi-Furnished,1,2.0,Room-attached,0,0,0,1,500.0,Gujarat,Built-up Area
Ahmedabad,Megani Nagar,Residential,49000000.0,Unfurnished,4,3.0,Room-attached,0,0,0,0,2997.0,Gujarat,Built-up Area
Ahmedabad,Gota,Residential,6700000.0,Furnished,3,3.0,Connected,0,0,0,2,1440.0,Gujarat,Saleable Area
Ahmedabad,Vastrapur,Residential,22500000.0,Furnished,4,4.0,Connected,0,0,0,2,2700.0,Gujarat,Built-up Area
Ahmedabad,South Bopal,Residential,7500000.0,Unfurnished,3,2.0,"Connected,Room-attached",1,0,1,2,1725.0,Gujarat,Built-up Area
Ahmedabad,Naranpura,Residential,8700000.0,Furnished,3,3.0,Individual,0,0,0,0,1485.0,Gujarat,Built-up Area
Ahmedabad,Chandkheda,Residential,4000000.0,Unfurnished,2,2.0,Connected,0,0,0,2,1080.0,Gujarat,Built-up Area
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Residential,35000000.0,Furnished,3,3.0,Connected,0,0,0,2,3650.0,Gujarat,Built-up Area
Ahmedabad,Santej,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,5,2295.0,Gujarat,Built-up Area
Ahmedabad,Bodakdev,Residential,55000000.0,Unfurnished,4,4.0,Connected,0,0,0,3,5472.0,Gujarat,Built-up Area
Ahmedabad,Dholera,Residential,159640643.0,Unfurnished,3,3.0,Connected,0,1,1,0,1303.0,Gujarat,Plot Area
Ahmedabad,Shantigram,Residential,50000000.0,Furnished,3,3.0,Connected,0,0,0,2,6440.0,Gujarat,Saleable Area
Ahmedabad,Dholera,Residential,159640643.0,Unfurnished,3,3.0,Connected,0,1,1,0,1304.0,Gujarat,Plot Area
Ahmedabad,Near Vaishno Devi Circle On Sg Highway,Residential,13000000.0,Furnished,3,3.0,Connected,0,0,0,2,1850.0,Gujarat,Built-up Area
Ahmedabad,Sola,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,0,8496.0,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,2500000.0,Unfurnished,3,3.0,Connected,0,1,1,0,5005.0,Gujarat,Plot Area
Ahmedabad,Gota,Residential,23000000.0,Unfurnished,4,4.0,Individual,1,1,1,3,3800.0,Gujarat,Built-up Area
Ahmedabad,Vejalpur Gam,Residential,31100000.0,Furnished,3,3.0,Connected,0,0,0,4,3000.0,Gujarat,Carpet Area
Ahmedabad,Dholera,Residential,2500000.0,Unfurnished,3,3.0,Connected,0,1,1,0,5008.0,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,650000.0,Unfurnished,3,3.0,Connected,1,0,1,0,1026.0,Gujarat,Plot Area
Ahmedabad,Khodiyar,Residential,7500000.0,Unfurnished,3,3.0,Connected,1,1,1,2,814.0,Gujarat,Carpet Area
Ahmedabad,Dholera,Residential,3500000.0,Unfurnished,3,3.0,Connected,0,1,1,0,1203.0,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,3500000.0,Unfurnished,3,3.0,Connected,0,1,1,0,1246.0,Gujarat,Plot Area
Ahmedabad,Prahlad Nagar,Residential,45000000.0,Furnished,4,4.0,Connected,0,0,0,3,4418.0,Gujarat,Built-up Area
Ahmedabad,Ramdevnagar,Residential,35000000.0,Unfurnished,4,4.0,Connected,0,0,0,3,4020.0,Gujarat,Built-up Area
Ahmedabad,Bodakdev,Residential,73000000.0,Unfurnished,5,5.0,Connected,0,0,0,3,7452.0,Gujarat,Built-up Area
Ahmedabad,Zundal,Residential,7100000.0,Unfurnished,3,3.0,Individual,1,0,1,2,870.0,Gujarat,Carpet Area
Ahmedabad,Naranpura,Commercial,0.0,Furnished,0,0.0,"Connected,Individual",0,0,0,6,4500.0,Gujarat,Built-up Area
Ahmedabad,South Bopal,Residential,22500000.0,Semi-Furnished,4,5.0,Connected,0,0,0,2,3800.0,Gujarat,Saleable Area
Ahmedabad,Shilaj,Residential,100000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,63459.0,Gujarat,Plot Area
Ahmedabad,Tragad,Residential,8500000.0,Unfurnished,3,3.0,Connected,0,0,1,2,1800.0,Gujarat,Built-up Area
Ahmedabad,Thaltej,Residential,39900000.0,Unfurnished,4,4.0,Connected,0,0,0,2,4500.0,Gujarat,Built-up Area
Ahmedabad,Jodhpur,Residential,10300000.0,Semi-Furnished,3,3.0,"Connected,Room-attached",0,0,0,2,1782.0,Gujarat,Built-up Area
Ahmedabad,Dholera,Residential,650000.0,Unfurnished,3,3.0,Connected,1,0,1,0,1001.0,Gujarat,Plot Area
Ahmedabad,Hathijan,Residential,159640643.0,Semi-Furnished,4,4.0,Connected,0,0,0,1,3150.0,Gujarat,Built-up Area
Ahmedabad,Jodhpur,Residential,7308000.0,Semi-Furnished,3,3.0,"Connected,Room-attached",0,0,0,1,1260.0,Gujarat,Built-up Area
Ahmedabad,Makarba,Commercial,0.0,Furnished,0,0.0,Connected,0,0,0,2,692.0,Gujarat,Built-up Area
Ahmedabad,Bodakdev,Commercial,0.0,Furnished,0,0.0,No Balcony,0,0,0,6,15500.0,Gujarat,Built-up Area
Ahmedabad,Ramdevnagar,Residential,5500000.0,Unfurnished,2,2.0,Connected,1,0,1,2,990.0,Gujarat,Built-up Area
Ahmedabad,Bodakdev,Commercial,0.0,Furnished,0,0.0,No Balcony,0,0,0,1,2760.0,Gujarat,Built-up Area
Ahmedabad,Shela,Residential,3999000.0,Semi-Furnished,2,2.0,"Connected,Room-attached",0,0,0,1,1215.0,Gujarat,Built-up Area
Ahmedabad,Near Nirma University On Sg Highway,Residential,5700000.0,Semi-Furnished,3,2.0,Connected,0,0,0,2,910.0,Gujarat,Saleable Area
Ahmedabad,Ognaj,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,0,14400.0,Gujarat,Plot Area
Ahmedabad,S P Ring Road,Residential,171500000.0,Unfurnished,3,3.0,Connected,0,0,0,0,11439.0,Gujarat,Plot Area
Ahmedabad,Racharda,Residential,325000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,45000.0,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,159640643.0,Unfurnished,3,3.0,Connected,0,0,0,0,1300.0,Gujarat,Plot Area
Ahmedabad,Tragad,Residential,4200000.0,Unfurnished,2,2.0,Room-attached,0,0,1,2,1089.0,Gujarat,Built-up Area
Ahmedabad,South Bopal,Residential,23500000.0,Semi-Furnished,4,5.0,Connected,0,0,0,2,3800.0,Gujarat,Saleable Area
Ahmedabad,Bhadaj,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,0,31500.0,Gujarat,Plot Area
Ahmedabad,Bodakdev,Commercial,0.0,Furnished,0,0.0,Connected,0,0,0,4,2814.0,Gujarat,Built-up Area
Ahmedabad,Gota,Residential,26000000.0,Unfurnished,4,4.0,Connected,0,0,0,2,3591.0,Gujarat,Saleable Area
Ahmedabad,Ambli,Residential,27000000.0,Furnished,4,4.0,Connected,0,0,0,2,2425.0,Gujarat,Built-up Area
Ahmedabad,Tragad,Residential,12500000.0,Furnished,3,3.0,Connected,0,0,0,2,1900.0,Gujarat,Built-up Area
Ahmedabad,Jagatpur,Commercial,0.0,Unfurnished,0,0.0,Connected,0,0,0,8,5000.0,Gujarat,Built-up Area
Ahmedabad,South Bopal,Residential,490000000.0,Unfurnished,3,3.0,Connected,0,0,1,0,61200.0,Gujarat,Plot Area
Ahmedabad,Gota,Residential,9300000.0,Unfurnished,3,3.0,Connected,0,0,0,2,1800.0,Gujarat,Built-up Area
Ahmedabad,Shilaj,Residential,9200000.0,Unfurnished,3,3.0,Connected,0,0,0,3,1760.0,Gujarat,Built-up Area
Ahmedabad,Prahlad Nagar,Residential,18000000.0,Furnished,3,4.0,Connected,0,0,0,2,3356.0,Gujarat,Built-up Area
Ahmedabad,Nadoliya,Residential,13000000.0,Furnished,3,3.0,Connected,0,0,0,2,1832.0,Gujarat,Built-up Area
Ahmedabad,S G Highway,Residential,24000000.0,Furnished,4,3.0,"Connected,Room-attached",0,0,0,2,2360.0,Gujarat,Built-up Area
Ahmedabad,Ambli,Residential,31100000.0,Furnished,4,4.0,Connected,0,0,0,3,3000.0,Gujarat,Built-up Area
Ahmedabad,Makarba,Residential,283500000.0,Unfurnished,3,3.0,Connected,0,0,0,0,18900.0,Gujarat,Plot Area
Ahmedabad,Bodakdev,Residential,37000000.0,Unfurnished,4,4.0,Connected,0,0,0,3,4200.0,Gujarat,Built-up Area
Ahmedabad,Prahlad Nagar,Commercial,0.0,Furnished,0,0.0,Connected,0,0,0,2,934.0,Gujarat,Built-up Area
Ahmedabad,Sanand,Residential,8000000.0,Unfurnished,3,2.0,Connected,0,0,0,1,883.0,Gujarat,Built-up Area
Ahmedabad,Shyamal,Commercial,0.0,Furnished,0,0.0,Connected,0,0,0,4,1871.0,Gujarat,Built-up Area
Ahmedabad,Near Nirma University On Sg Highway,Residential,6500000.0,Furnished,3,3.0,Connected,0,0,0,2,1300.0,Gujarat,Built-up Area
Ahmedabad,Science City,Residential,15300000.0,Unfurnished,3,3.0,"Connected,Individual",0,0,0,4,2511.0,Gujarat,Built-up Area
Ahmedabad,Shela,Residential,50000000.0,Unfurnished,5,5.0,Connected,0,0,0,0,8400.0,Gujarat,Built-up Area
Ahmedabad,Zundal,Residential,8700000.0,Unfurnished,3,3.0,Connected,0,0,0,2,1500.0,Gujarat,Built-up Area
Ahmedabad,Makarba,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,0,108000.0,Gujarat,Plot Area
Ahmedabad,Gota,Residential,5400000.0,Furnished,2,2.0,Connected,0,0,0,1,1179.0,Gujarat,Built-up Area
Ahmedabad,Shilaj,Residential,31500000.0,Furnished,5,4.0,Connected,0,0,0,2,4050.0,Gujarat,Built-up Area
Ahmedabad,Shela,Residential,450000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,40122.0,Gujarat,Plot Area
Ahmedabad,Bhavanpur,Commercial,0.0,Unfurnished,0,0.0,No Balcony,1,0,0,12,19777.0,Gujarat,Built-up Area
Ahmedabad,Near Nirma University On Sg Highway,Residential,6500000.0,Unfurnished,2,2.0,Connected,1,0,1,2,1305.0,Gujarat,Built-up Area
Ahmedabad,Ellisbridge,Residential,24000000.0,Furnished,3,4.0,Connected,0,0,0,0,2400.0,Gujarat,Saleable Area
Ahmedabad,Navrangpura,Residential,27000000.0,Unfurnished,4,4.0,Connected,0,0,0,2,3600.0,Gujarat,Built-up Area
Ahmedabad,Mumatpura,Residential,126000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,7560.0,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,159640643.0,Unfurnished,3,3.0,Connected,0,0,0,0,2250.0,Gujarat,Plot Area
Ahmedabad,Racharda,Residential,250000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,45000.0,Gujarat,Plot Area
Ahmedabad,Naroda,Residential,18200000.0,Furnished,5,3.0,"Connected,Room-attached",0,0,0,2,3034.0,Gujarat,Built-up Area
Ahmedabad,Mulsana,Residential,210000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,151200.0,Gujarat,Plot Area
Ahmedabad,Ambli Road,Commercial,0.0,Unfurnished,0,0.0,Connected,0,0,0,4,1228.0,Gujarat,Built-up Area
Ahmedabad,Navapura,Commercial,0.0,Furnished,0,0.0,Connected,0,0,0,2,920.0,Gujarat,Built-up Area
Ahmedabad,Odhav,Residential,7670000.0,Semi-Furnished,4,2.0,"Connected,Room-attached",0,0,0,2,2475.0,Gujarat,Built-up Area
Ahmedabad,Gota,Residential,11000000.0,Furnished,3,3.0,Individual,0,0,0,2,1935.0,Gujarat,Saleable Area
Ahmedabad,Science City,Residential,315000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,13500.0,Gujarat,Plot Area
Ahmedabad,Chandkheda,Residential,9500000.0,Furnished,3,3.0,Room-attached,0,0,0,3,2232.0,Gujarat,Built-up Area
Ahmedabad,Bopal,Residential,107600000.0,Unfurnished,3,3.0,Connected,1,0,0,0,10764.0,Gujarat,Plot Area
Ahmedabad,Jagatpur,Commercial,0.0,Unfurnished,0,0.0,Connected,1,0,1,4,1778.0,Gujarat,Built-up Area
Ahmedabad,Prahlad Nagar,Residential,85000000.0,Furnished,5,4.0,Connected,0,0,0,3,4275.0,Gujarat,Plot Area
Ahmedabad,Dahegam,Residential,800000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,891000.0,Gujarat,Plot Area
Ahmedabad,C G Road,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,0,10179.0,Gujarat,Plot Area
Ahmedabad,Dholka,Residential,812500000.0,Unfurnished,3,3.0,Connected,0,0,0,0,315000.0,Gujarat,Plot Area
Ahmedabad,Prahlad Nagar,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,1,700.0,Gujarat,Built-up Area
Ahmedabad,Sindhubhavan,Residential,330000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,18000.0,Gujarat,Plot Area
Ahmedabad,Dholera,Residential,2500000.0,Unfurnished,3,3.0,Connected,0,1,1,0,5017.0,Gujarat,Plot Area
Ahmedabad,Thaltej,Commercial,0.0,Furnished,0,0.0,"Connected,Individual",0,0,0,6,4000.0,Gujarat,Built-up Area
Ahmedabad,Gota,Residential,9000000.0,Unfurnished,3,3.0,Connected,0,0,0,2,1900.0,Gujarat,Built-up Area
Ahmedabad,Dholera,Residential,1241000.0,Unfurnished,3,3.0,Connected,1,0,0,0,1485.0,Gujarat,Plot Area
Ahmedabad,Shela,Residential,6300000.0,Furnished,2,2.0,Connected,0,0,0,1,1295.0,Gujarat,Built-up Area
Ahmedabad,Shela,Residential,112200000.0,Unfurnished,3,3.0,Connected,0,0,0,0,19800.0,Gujarat,Plot Area
Ahmedabad,Science City,Residential,20500000.0,Unfurnished,3,3.0,"Connected,Individual",0,0,0,4,2502.0,Gujarat,Built-up Area
Ahmedabad,Shilaj,Residential,66700000.0,Unfurnished,3,3.0,Connected,0,0,0,0,8010.0,Gujarat,Plot Area
Ahmedabad,Gota,Residential,14500000.0,Semi-Furnished,3,3.0,Connected,0,0,0,1,2164.0,Gujarat,Saleable Area
Ahmedabad,Shilaj,Residential,8500000.0,Unfurnished,3,3.0,Individual,1,0,1,1,1760.0,Gujarat,Saleable Area
Ahmedabad,Mithakali,Residential,32500000.0,Unfurnished,4,4.0,Connected,0,0,0,2,3765.0,Gujarat,Built-up Area
Ahmedabad,Enasan,Residential,1006200000.0,Unfurnished,3,3.0,Connected,0,0,0,0,129366.0,Gujarat,Plot Area
Ahmedabad,Navrangpura,Commercial,0.0,Furnished,0,0.0,Connected,0,0,0,2,898.0,Gujarat,Built-up Area
Ahmedabad,Racharda,Residential,46500000.0,Unfurnished,3,3.0,Connected,0,0,0,0,13950.0,Gujarat,Plot Area
Ahmedabad,SarkheJ- Okaf,Residential,645500000.0,Unfurnished,3,3.0,Connected,0,0,0,0,63378.0,Gujarat,Plot Area
Ahmedabad,Mumatpura,Residential,990000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,54000.0,Gujarat,Plot Area
Ahmedabad,Ashram Road,Commercial,0.0,Unfurnished,0,0.0,Connected,1,0,1,8,2320.0,Gujarat,Built-up Area
Ahmedabad,Zundal,Residential,6500000.0,Semi-Furnished,3,3.0,Connected,0,0,0,1,1530.0,Gujarat,Built-up Area
Ahmedabad,Bodakdev,Commercial,0.0,Unfurnished,0,0.0,No Balcony,0,0,0,3,655.0,Gujarat,Built-up Area
Ahmedabad,Thaltej,Residential,96600000.0,Unfurnished,3,3.0,Connected,0,0,0,0,5850.0,Gujarat,Plot Area
Ahmedabad,Thaltej,Residential,100000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,7200.0,Gujarat,Plot Area
Ahmedabad,Hebatpur,Residential,312500000.0,Unfurnished,3,3.0,Connected,0,0,0,0,22356.0,Gujarat,Plot Area
Ahmedabad,Thaltej,Commercial,0.0,Furnished,0,0.0,Connected,0,0,0,6,3074.0,Gujarat,Built-up Area
Ahmedabad,Sindhubhavan,Residential,159640643.0,Unfurnished,3,3.0,Connected,0,0,0,0,1500.0,Gujarat,Plot Area
Ahmedabad,Makarba,Residential,212500000.0,Unfurnished,3,3.0,Connected,0,0,0,0,15300.0,Gujarat,Plot Area
Ahmedabad,Gota,Commercial,0.0,Unfurnished,0,0.0,Connected,0,0,0,3,1684.0,Gujarat,Built-up Area
Ahmedabad,Shela,Residential,5200000.0,Furnished,2,2.0,Room-attached,0,0,0,2,1069.0,Gujarat,Saleable Area
Ahmedabad,Jodhpur Village,Residential,22000000.0,Furnished,3,3.0,Connected,0,0,0,1,2781.0,Gujarat,Built-up Area
Ahmedabad,Ambli Road,Residential,57500000.0,Furnished,4,4.0,Connected,0,0,0,2,5000.0,Gujarat,Built-up Area
Ahmedabad,Jagatpur,Commercial,0.0,Unfurnished,0,0.0,Connected,1,0,0,4,1892.0,Gujarat,Built-up Area
Ahmedabad,Sg Highway,Commercial,0.0,Furnished,0,0.0,Connected,0,0,0,2,926.0,Gujarat,Built-up Area
Ahmedabad,Sola Road,Commercial,0.0,Unfurnished,0,0.0,No Balcony,1,0,0,0,72000.0,Gujarat,Plot Area
Ahmedabad,Shilaj,Residential,8400000.0,Unfurnished,3,3.0,Individual,0,0,0,1,1760.0,Gujarat,Saleable Area
Ahmedabad,Ambli,Residential,47500000.0,Unfurnished,4,4.0,Connected,0,0,0,4,5225.0,Gujarat,Built-up Area
Ahmedabad,Ambli,Commercial,0.0,Furnished,0,0.0,Connected,0,0,0,2,2606.0,Gujarat,Built-up Area
Ahmedabad,S G Highway,Residential,204000000.0,Unfurnished,3,3.0,Connected,0,0,0,0,12240.0,Gujarat,Plot Area
Ahmedabad,Science City,Residential,30000000.0,Unfurnished,4,4.0,Connected,0,0,0,1,3825.0,Gujarat,Built-up Area
Ahmedabad,Corporate Road,Residential,55000000.0,Semi-Furnished,4,4.0,Connected,0,0,0,2,4700.0,Gujarat,Built-up Area
Ahmedabad,Thaltej,Residential,32500000.0,Unfurnished,4,4.0,Connected,0,0,0,4,3860.0,Gujarat,Built-up Area
